appliance,start_min,duration_s,mean_flow_ml_s,shape
washbasin,154809,20.204571908614952,10.20423679563926,step
washbasin,154529,19.494694425657745,32.045336573746326,step
washbasin,154731,16.255756246420113,15.63854655298045,step
washbasin,154453,6.055649838690497,147.05218286195634,step
washbasin,154603,14.800406343594004,114.90363138822823,step
kitchenfaucet,154844,6.817118542219214,323.75848719772677,step
kitchenfaucet,154666,10.946366785272794,336.2526846876126,step
kitchenfaucet,155064,15.679529234187335,11.447504317914126,step
kitchenfaucet,155171,11.16048876387241,20.517464733834515,step
kitchenfaucet,155229,14.011689043624681,51.06766087833953,step
kitchenfaucet,154869,14.475765509224814,49.72029992049101,step
kitchenfaucet,155267,9.169566357340308,10.216485624567321,step
kitchenfaucet,155453,12.351675358300321,13.363087666601292,step
toilet,155419,360.0,16.700000000000003,step
toilet,155486,360.0,16.700000000000003,step
toilet,154471,360.0,16.70000000000001,step
toilet,155312,360.0,16.700000000000003,step
shower,156407,772.6861475453702,0.38529265975429056,trapezoid
bidet,155928,38.00964574017722,42.107916501182586,trapezoid
bidet,155932,29.92584152308853,13.196103907938939,trapezoid
bidet,155564,25.697717586229338,22.997016724801497,trapezoid
bidet,156873,23.344004102931134,257.73716764512625,trapezoid
bidet,156668,22.55683319209267,95.73075949988679,trapezoid
bidet,156085,42.82476174724002,17.9649131529233,trapezoid
bidet,156075,25.009448348791764,20.58206618913799,trapezoid
washbasin,156721,18.55550468744014,246.8068686632071,step
washbasin,156368,15.169303560339527,143.4802548436521,step
washbasin,155891,16.518050076356314,49.90713585958982,step
washbasin,156800,8.032824093391756,9.552949970464498,step
washbasin,156719,9.837290470887048,21.698283260949818,step
washbasin,156412,15.352076823779214,86.52793184374686,step
washbasin,155921,16.94508728467622,4.634256044721016,step
washbasin,156485,15.127495122524262,12.21080286115719,step
washbasin,155902,15.854520124203978,68.57369169003364,step
washbasin,156422,20.444009920383788,7.675564043164976,step
washbasin,155868,13.491188909976453,3.4339073058976157,step
washbasin,156095,9.576627862859247,49.927998710141296,step
washbasin,156254,12.424243717902021,189.74112153045215,step
washbasin,156728,22.36219389497386,11.265738167589227,step
kitchenfaucet,156755,10.297688280841225,27.64084963894689,step
kitchenfaucet,155830,10.96469183821424,17.34826644593825,step
kitchenfaucet,155913,13.640592113109694,14.656649369989587,step
kitchenfaucet,156455,13.238945582715793,10.896058596044986,step
kitchenfaucet,156589,13.694772632304407,334.4229891100106,step
kitchenfaucet,156174,15.862958632197584,12.219232846419892,step
toilet,156166,360.0,16.700000000000003,step
toilet,156135,360.0,16.700000000000003,step
toilet,155566,360.0,16.700000000000003,step
toilet,156454,360.0,16.70000000000001,step
shower,157372,448.3189941675488,8.99545007839378,trapezoid
bidet,158000,31.461084750333036,340.86331103629135,trapezoid
bidet,157270,32.86174037716191,11.658982966570663,trapezoid
bidet,158273,28.064603329670135,14.346887573393182,trapezoid
washbasin,157446,13.815922286020857,58.872973833280554,step
washbasin,157329,15.471861171170037,42.17395867273274,step
washbasin,157435,8.369299646791209,29.76701755445786,step
washbasin,157778,14.970311646024648,17.439259627837167,step
washbasin,157560,12.248592497865431,39.84262383110717,step
washbasin,157940,18.303845305527993,23.301716457283494,step
washbasin,158009,18.560845330433498,7.2788277584062575,step
washbasin,157604,12.036770947497793,63.9201405963793,step
washbasin,158221,21.9612122147587,21.23396267325204,step
washbasin,157354,14.339478847556922,17.350616966318118,step
washbasin,157899,7.904676422877546,32.42054006659828,step
washbasin,157292,16.192858416248384,66.69726387753843,step
washbasin,157878,17.045000532601343,3.2386563887332382,step
washbasin,157595,20.675488850807586,42.454502114467154,step
washbasin,157856,18.95714525122791,72.13831408568198,step
kitchenfaucet,157988,9.73897084135779,5.322576063355264,step
kitchenfaucet,158239,9.858708109391394,37.672670196699734,step
kitchenfaucet,157594,13.286497340831993,20.687418081077883,step
kitchenfaucet,157784,9.530672853499297,37.491144151944056,step
kitchenfaucet,158061,11.619480173173766,18.813642526864232,step
kitchenfaucet,157604,15.88654196068862,134.75159558668167,step
kitchenfaucet,158083,14.901724868384314,250.80737873090536,step
kitchenfaucet,157323,8.889887461540052,109.01211622927889,step
kitchenfaucet,158102,12.01571144742036,113.28217340748301,step
toilet,157578,360.0,16.700000000000003,step
toilet,158202,360.0,16.700000000000003,step
toilet,157799,360.0,16.700000000000003,step
toilet,157670,360.0,16.70000000000001,step
toilet,157704,360.0,16.700000000000003,step
toilet,157404,360.0,16.700000000000003,step
toilet,157323,360.0,16.70000000000001,step
shower,158812,637.4349844408183,13.166150510256946,trapezoid
shower,158850,517.6436243211946,27.047973221842785,trapezoid
shower,159518,298.53465020320664,3.5756481179614217,trapezoid
shower,158800,412.83140053035595,0.4432006806575641,trapezoid
bidet,158867,17.074394438224733,70.3753817922922,trapezoid
washbasin,159463,11.718843508587051,64.97289296457603,step
washbasin,159572,11.209092929463669,74.14521872771456,step
washbasin,159074,11.681487444255225,223.97234831862508,step
washbasin,158742,12.718221362979564,26.296221375967825,step
washbasin,158914,19.259869688310058,9.836882439682515,step
washbasin,159026,16.455325155056578,115.39442675764147,step
washbasin,158829,11.492452375398726,62.43640809985525,step
washbasin,158851,20.416225581687947,18.637525813644636,step
washbasin,159361,11.865375581891513,72.23964227844881,step
washbasin,158850,13.90049291684012,12.51612329339833,step
washbasin,159437,15.687570141577813,99.89798036687466,step
kitchenfaucet,158903,8.97565342810609,141.29268793013622,step
kitchenfaucet,159572,11.163493398470063,19.839219874697168,step
kitchenfaucet,158917,15.242465267868425,1.8307247426654834,step
kitchenfaucet,159670,12.688304280833474,7.121615041325979,step
kitchenfaucet,159055,11.031409497523478,27.050674200713424,step
kitchenfaucet,159082,12.563837429667148,6.525686386146856,step
kitchenfaucet,159601,11.116904485434553,11.813140653652258,step
kitchenfaucet,159734,16.51327238065223,387.10867414725936,step
kitchenfaucet,159085,8.900819465067283,191.49175215690045,step
kitchenfaucet,159392,11.527439824127908,122.30763663249957,step
toilet,158842,360.0,16.700000000000003,step
toilet,158857,360.0,16.700000000000003,step
toilet,158847,360.0,16.70000000000001,step
toilet,159770,360.0,16.700000000000003,step
toilet,159134,360.0,16.700000000000003,step
shower,160165,407.14327134717183,30.08846353116941,trapezoid
bidet,160400,17.904661344018805,3.4692073690080765,trapezoid
bidet,160786,30.76492019944416,107.77633214170278,trapezoid
bidet,160240,32.975694658529356,20.91400801718113,trapezoid
bidet,161114,18.94236325038009,49.35981504932898,trapezoid
bidet,161182,23.490604181943098,21.010555975046493,trapezoid
bidet,160470,37.27395054212423,138.54191573227706,trapezoid
washbasin,160250,15.879791832152305,34.946144171814105,step
washbasin,160926,22.539365862261135,25.890035296854688,step
washbasin,160201,14.543103381785865,55.85651400523293,step
washbasin,160250,15.348317062481172,22.048316729404448,step
washbasin,161195,11.078235144722274,52.53106821470138,step
washbasin,160760,11.979802162856487,9.372141550382599,step
washbasin,160364,15.163659309862599,23.98936818762332,step
washbasin,160964,9.998891471404724,40.778011737379906,step
washbasin,160394,17.546280152576422,47.05950470408053,step
washbasin,160816,16.35545148391624,33.756361560116794,step
washbasin,160772,13.570768114854536,8.413894393535461,step
washbasin,161086,10.728054418330382,11.81275212306755,step
washbasin,160880,13.962877015787928,18.44520698992852,step
washbasin,160905,12.020767505448113,40.727214375539134,step
washbasin,160217,17.03854495786403,12.338571622005807,step
washbasin,160187,10.953484901818493,126.7257026206829,step
washbasin,161040,17.06104975719262,57.241539220574126,step
washbasin,160770,20.42411873866466,71.68065826984216,step
kitchenfaucet,160530,8.225098989535004,7.0430979425584646,step
kitchenfaucet,160238,17.51148849987627,95.65262927508374,step
kitchenfaucet,161030,11.166560146960501,10.675600952050168,step
kitchenfaucet,160323,13.444875194966002,4.171068774019448,step
kitchenfaucet,160177,10.359571598604122,6.588443158680041,step
kitchenfaucet,160902,9.376436659405115,8.499623797982666,step
kitchenfaucet,160200,12.527214718634886,27.475086718166935,step
kitchenfaucet,160792,12.173291479959188,8.502957153251062,step
kitchenfaucet,160292,6.217861642154082,11.399718188605492,step
kitchenfaucet,160588,7.155498619084239,85.1415500636501,step
kitchenfaucet,161031,14.426841949472049,91.42511267008607,step
kitchenfaucet,161077,12.947942794851798,155.68267050865776,step
toilet,159976,360.0,16.700000000000003,step
toilet,160906,360.0,16.70000000000001,step
toilet,160307,360.0,16.700000000000003,step
toilet,160870,360.0,16.700000000000003,step
toilet,160663,360.0,16.700000000000003,step
toilet,160428,360.0,16.700000000000003,step
toilet,160946,360.0,16.700000000000003,step
toilet,160919,360.0,16.700000000000003,step
shower,161325,710.4267757282264,13.23145898790282,trapezoid
shower,162626,581.2159637022056,8.839768708453041,trapezoid
shower,161686,861.4292372961188,53.463027554093365,trapezoid
bidet,162583,15.694335070963636,7.052415520690224,trapezoid
bidet,162256,21.671855246274866,18.17688006387931,trapezoid
bidet,161644,27.63434843950266,2.9984568979104167,trapezoid
washbasin,161715,10.814770328195806,110.64949066869876,step
washbasin,162395,13.06927923238896,20.969463894035563,step
washbasin,162355,22.918181127240985,65.99963560284934,step
washbasin,162301,18.946152788274908,60.330102756164294,step
washbasin,161974,10.785391319737165,48.44722457136498,step
washbasin,161619,12.480464784468813,67.19059451988102,step
washbasin,161963,12.543515403067158,13.089481196797212,step
washbasin,161714,15.420273937510329,101.1478477974065,step
washbasin,161783,13.709905799960929,35.44286519084872,step
washbasin,161734,17.619646559492168,25.809441705478132,step
washbasin,162272,7.037501961161048,64.36167495379908,step
washbasin,162254,9.528022455908776,30.59928536552416,step
washbasin,162057,18.356709586936745,42.75905159821242,step
washbasin,161665,15.05889360085742,49.230323256788886,step
washbasin,162138,18.99658099427127,7.339835886075554,step
kitchenfaucet,161818,10.694681164647813,42.71029841755241,step
kitchenfaucet,162435,10.02305756028724,13.693865357788347,step
kitchenfaucet,161966,20.160173167131962,31.56427289116553,step
kitchenfaucet,162515,17.22364479462895,3.0913564273141945,step
kitchenfaucet,162113,9.912006485509803,15.547981127293522,step
kitchenfaucet,161936,11.699037678624798,8.517809482905818,step
kitchenfaucet,162263,5.795597124095556,337.72590636957125,step
kitchenfaucet,161970,10.211659165135206,19.08625714957866,step
kitchenfaucet,161965,12.578567311005532,54.68854774030983,step
toilet,161973,360.0,16.70000000000001,step
toilet,161948,360.0,16.700000000000003,step
toilet,161725,360.0,16.700000000000003,step
shower,163653,235.9311601459345,18.539062173174237,trapezoid
washingmachine,163240,2700.0,16.801171786367206,pulsed
bidet,162768,20.047935559215134,33.22355962863968,trapezoid
bidet,164041,22.876210371149593,20.09350362047341,trapezoid
bidet,163913,22.414416028271557,359.1128298895419,trapezoid
washbasin,163511,16.08923661322931,31.53932878119492,step
washbasin,163137,12.159018634819533,23.93808701059933,step
washbasin,163999,15.137791434040977,95.69288736540639,step
washbasin,163733,13.003850176362187,9.42843990999781,step
washbasin,163098,12.954426028598752,83.54046912379518,step
washbasin,163172,18.28458489970845,49.528641028665895,step
washbasin,162805,20.423145644394772,7.761555593302482,step
washbasin,163658,15.94734327337481,32.29578896625535,step
washbasin,163864,14.124928721996032,154.81836262920697,step
washbasin,162805,13.222682655468589,21.536510617159234,step
washbasin,163235,15.505705983847157,40.84332090987606,step
washbasin,163096,13.447924703300783,2.4987466120887785,step
washbasin,163333,12.799640694810787,36.44988320947318,step
washbasin,163667,16.437584666433047,7.74962014368646,step
washbasin,163127,14.68837681916324,79.6109070844637,step
washbasin,163086,18.817496976704522,285.2334730036735,step
washbasin,164024,16.27872167125209,14.030115667253217,step
washbasin,164118,13.886959938561661,87.09656010662364,step
washbasin,163095,14.514225970679528,15.479797997054979,step
washbasin,163767,20.244474520052243,6.279155884540748,step
washbasin,164047,13.898822860544367,20.228746736823076,step
washbasin,163480,18.079942602677686,531.7065894268223,step
washbasin,163648,15.759520439253961,79.54979153403876,step
washbasin,163522,14.663983581561123,58.09884339974562,step
kitchenfaucet,162767,11.40468733683024,202.62328264564067,step
kitchenfaucet,163449,12.608053208437378,49.26590852277311,step
kitchenfaucet,163672,10.523597595946288,268.17576234014075,step
kitchenfaucet,163743,10.673591103410308,14.910469016986928,step
kitchenfaucet,164158,9.31659906078487,85.87827514996057,step
kitchenfaucet,163320,10.841230078160399,29.303306631926773,step
kitchenfaucet,163760,13.183621727548003,36.986315626004135,step
kitchenfaucet,163631,10.48344504866644,44.51936612104316,step
kitchenfaucet,163716,5.821812121437723,8.501647031472315,step
kitchenfaucet,164097,9.831563399374055,67.15343673855148,step
kitchenfaucet,163558,15.804326578688048,48.832514819951236,step
kitchenfaucet,163989,15.246226474490129,103.04371508566192,step
kitchenfaucet,163917,11.654447628762393,159.1898545045254,step
kitchenfaucet,163408,8.710991750859947,0.9278431555077014,step
toilet,163108,360.0,16.699999999999996,step
toilet,163359,360.0,16.700000000000003,step
toilet,163170,360.0,16.700000000000003,step
shower,165439,1118.0,18.926125353185007,trapezoid
bidet,164747,26.42974106900905,169.04401924473203,trapezoid
bidet,164488,23.470771759365967,5.346809538224062,trapezoid
bidet,165496,20.11147037613339,79.48410711617612,trapezoid
washbasin,165294,11.607170185106824,97.88175489683516,step
washbasin,165387,4.300267332088406,38.36334977640367,step
washbasin,165277,18.90142895319873,129.49935385981618,step
washbasin,164928,3.9551043187508412,4.060120559399489,step
washbasin,165346,15.975297569306466,94.37839348889331,step
washbasin,164953,15.512816686132384,214.03466469866,step
washbasin,165087,8.695568203254348,14.079327095672063,step
washbasin,165376,18.38764299138034,17.414401649824594,step
washbasin,165054,19.742251585618966,31.931273702019418,step
washbasin,164576,17.71707939171369,117.46341216589511,step
washbasin,165121,8.453395791275378,218.21784637929284,step
washbasin,165375,18.177202939096073,26.81406567833585,step
kitchenfaucet,164522,10.945624905087247,3.5926581381313616,step
kitchenfaucet,164847,13.058977640393744,182.90221677878566,step
kitchenfaucet,164777,9.645321895425845,17.296572220315458,step
kitchenfaucet,165377,8.562996446376506,31.671301555969656,step
kitchenfaucet,164504,18.143140697898957,2.9115923841173776,step
kitchenfaucet,165542,9.294485926019503,75.88559407721037,step
kitchenfaucet,165189,14.546065764174013,15.247514036287276,step
kitchenfaucet,164827,18.884951873951692,109.19278547228492,step
kitchenfaucet,165494,13.773893745941633,1.4577717554332101,step
kitchenfaucet,164216,8.638810326992989,86.38454035069823,step
kitchenfaucet,165340,13.652930640884787,110.41946668338562,step
kitchenfaucet,165174,13.957999284160653,61.019546444278085,step
kitchenfaucet,164930,14.287361091357573,26.554002379765436,step
kitchenfaucet,165035,5.945397725641374,86.26223980378879,step
toilet,164622,360.0,16.700000000000003,step
toilet,164610,360.0,16.699999999999996,step
shower,165934,1118.0,4.69537297628233,trapezoid
bidet,166848,27.48462512379798,3.5533464066551437,trapezoid
bidet,166773,14.181443531481989,8.218394471051473,trapezoid
bidet,166677,20.979504476540647,11.775245288075643,trapezoid
bidet,165984,17.824047936554045,14.917694972114566,trapezoid
bidet,166592,23.513407080738087,238.56982922773915,trapezoid
bidet,165976,32.267879019845005,260.36103555497783,trapezoid
washbasin,165999,17.806634657807052,22.191966231363086,step
washbasin,165977,12.970323278184079,88.28811632413776,step
washbasin,166532,10.565259372248573,64.1487169893868,step
washbasin,166627,15.989536684173821,186.5678225513058,step
washbasin,165936,11.859078988783093,249.79027728069372,step
washbasin,167036,12.805004267919545,18.52774950239793,step
washbasin,166891,9.36143664832887,30.55679646908398,step
washbasin,166368,16.459107275994533,24.72548018347988,step
washbasin,166129,19.790656171898124,22.222826147955026,step
washbasin,166745,20.379116564338304,5.001864890280519,step
washbasin,166899,15.841423604565577,128.56212528776825,step
washbasin,166557,15.826027394002633,9.873646230432392,step
washbasin,165959,14.610324264572851,158.5312759027277,step
washbasin,166299,16.36194693658727,17.984630376056778,step
washbasin,165976,13.309415185360933,12.310172858835204,step
washbasin,166774,12.032193541948045,23.65856511955686,step
kitchenfaucet,166543,15.451549195367338,25.750795036042657,step
kitchenfaucet,166119,8.524446746958086,71.18964583910586,step
kitchenfaucet,166754,13.754876394066548,92.62629002385643,step
kitchenfaucet,166284,11.308577605239318,273.1805447672676,step
kitchenfaucet,166727,8.45752379213016,22.065175772488164,step
kitchenfaucet,166842,9.409467302572253,133.9760058470868,step
kitchenfaucet,166853,14.733095367337944,92.6089992068788,step
kitchenfaucet,166734,14.388279984711987,6.934297567212765,step
kitchenfaucet,166773,15.641373080277415,9.428184952976924,step
kitchenfaucet,166942,8.754124265597234,16.638680843242273,step
kitchenfaucet,166703,9.336708634569698,11.894344555829031,step
toilet,165904,360.0,16.699999999999996,step
toilet,166543,360.0,16.700000000000003,step
shower,168241,576.7663906609871,53.60921728890567,trapezoid
bidet,167512,19.09280842200883,19.668698692267878,trapezoid
bidet,167359,22.728667210951084,309.31285014897526,trapezoid
bidet,167349,21.947974562121193,15.736574168877832,trapezoid
bidet,167561,38.84787717582465,6.589590253553365,trapezoid
washbasin,168175,16.432491052161215,23.674089156982177,step
washbasin,167882,16.844614817387146,92.02324468263336,step
washbasin,167658,9.341173866115781,113.29516723507984,step
washbasin,167376,10.599771246247993,7.576340312128905,step
washbasin,168151,19.692908217139106,56.08747089671805,step
washbasin,168133,12.995605672037282,13.600173261147862,step
washbasin,167392,17.52153267317261,317.0550940584086,step
washbasin,167505,14.68148634419218,23.172206551815272,step
washbasin,168231,18.719906230281072,14.93520652026387,step
washbasin,168268,18.299278203091593,247.28137204556668,step
washbasin,167418,12.996117400508195,47.163719923574085,step
washbasin,167520,15.998971513870876,3.3816951472811896,step
washbasin,167679,12.726768778457913,7.627333183447579,step
kitchenfaucet,168008,9.34611371437738,100.77794845962238,step
kitchenfaucet,168203,14.518770196833348,7.269288634262742,step
kitchenfaucet,167487,15.252253556992839,0.8384064850012143,step
kitchenfaucet,167537,12.319139823982388,24.56379333398982,step
kitchenfaucet,168217,14.001714601899481,32.86269104791623,step
kitchenfaucet,167704,9.563833898860164,14.323029745821833,step
kitchenfaucet,167456,5.838166556247569,17.80510055296868,step
kitchenfaucet,168382,12.792011487827185,26.81005886398456,step
kitchenfaucet,167805,12.33290041334328,45.333053686831846,step
toilet,167411,360.0,16.700000000000003,step
toilet,167753,360.0,16.700000000000003,step
shower,169645,255.35983761888255,7.883628067268928,trapezoid
shower,168897,1118.0,23.61230846780536,trapezoid
bidet,169196,21.870552957444442,102.72826317124382,trapezoid
bidet,168984,29.644695052200934,133.8982735248009,trapezoid
bidet,169576,24.49235844057532,88.57230662984705,trapezoid
bidet,168863,25.658540873344418,46.800534060993,trapezoid
washbasin,169722,14.453177141059266,33.292848927868214,step
washbasin,169782,16.764203261142285,82.7747412779369,step
washbasin,169228,11.063795087213112,36.64983955316056,step
washbasin,169158,20.29434966340508,7.620269771802041,step
washbasin,169392,18.210574457783657,12.92468950574189,step
washbasin,169100,16.53037881701497,186.77473546906532,step
washbasin,168925,12.465389848982008,39.3804584664467,step
washbasin,169681,13.234637405113453,20.93006390890022,step
washbasin,169843,25.636545041630136,22.38079211984613,step
washbasin,169497,16.75671632671971,26.999868160395952,step
washbasin,169471,23.96132235329391,13.520286324804513,step
washbasin,169843,8.267148644977196,137.26734154181136,step
kitchenfaucet,169255,10.065745357618619,55.80070471849409,step
kitchenfaucet,169090,9.966246962252544,5.415287338322439,step
kitchenfaucet,169125,10.249825429623924,85.86554759087133,step
kitchenfaucet,169149,10.634676797703511,71.90202743135073,step
kitchenfaucet,169451,13.744638942161442,51.12706739781047,step
kitchenfaucet,168986,13.24024109129446,4.685200185739036,step
kitchenfaucet,169817,15.907830631200763,25.59952454088304,step
kitchenfaucet,169015,11.263788086461995,30.73309611241727,step
kitchenfaucet,169010,11.60555164223492,4.161586796025448,step
kitchenfaucet,168884,14.743786952082322,157.07797544694148,step
kitchenfaucet,169358,9.923815851410296,65.64946819152844,step
kitchenfaucet,169177,12.189215540456683,43.65862695436226,step
toilet,169208,360.0,16.700000000000003,step
toilet,169491,360.0,16.700000000000003,step
toilet,168907,360.0,16.700000000000003,step
toilet,169763,360.0,16.70000000000001,step
shower,170143,301.21905243000873,22.771424567266358,trapezoid
bidet,171345,31.029193858378267,32.25085337323354,trapezoid
bidet,170390,10.572695808175645,7.029703070818325,trapezoid
washbasin,170551,11.925559551456358,357.12569476013243,step
washbasin,170041,12.208328820007488,36.642801781607574,step
washbasin,171112,16.18784517935164,1.197566472198991,step
washbasin,170562,15.568893316459704,51.44762093648543,step
washbasin,170467,13.088190526541602,38.24134087326307,step
washbasin,171063,16.01534119117906,17.73579027298442,step
washbasin,170410,15.94616044780312,17.907767208065412,step
washbasin,170786,18.67248241698352,12.478666404415785,step
washbasin,171028,12.17325136097456,93.19694913384976,step
washbasin,170441,13.439883244296375,12.061516011748768,step
washbasin,170893,13.536576408888681,38.09215621990402,step
washbasin,170693,17.783413289182594,7.077483737428564,step
washbasin,170481,12.209592128677308,117.71405820085393,step
washbasin,170326,13.353608855616244,146.0979162201115,step
washbasin,170332,15.788995507858962,259.8840288555252,step
washbasin,170503,13.474009028393784,52.76606110733302,step
washbasin,171112,12.778003199741384,86.85362407001375,step
washbasin,170705,19.384879313759292,240.56195031133714,step
washbasin,170659,16.5989707417424,7.5451799377845825,step
washbasin,171287,18.106833737951103,19.19608264933418,step
washbasin,170480,16.94512247123733,8.628011826929818,step
kitchenfaucet,170930,14.066021269723176,1.3198318194188232,step
kitchenfaucet,170406,12.242120009968298,10.616554951451352,step
kitchenfaucet,170683,9.463190322682287,15.732644545666979,step
kitchenfaucet,170969,12.353051296168776,41.4458951962058,step
kitchenfaucet,170969,12.333449697554387,920.4808511875254,step
kitchenfaucet,171005,14.63928066972475,4.486362840134093,step
kitchenfaucet,170776,9.283034286837239,203.9819762219746,step
kitchenfaucet,170504,7.429515250339103,7.329827467984424,step
kitchenfaucet,170661,11.761777559674965,12.56435402050847,step
toilet,170183,360.0,16.699999999999996,step
toilet,170316,360.0,16.70000000000001,step
toilet,170259,360.0,16.699999999999996,step
shower,172449,381.18979213962143,14.02389893752867,trapezoid
shower,172569,408.7579741429316,37.80073045393103,trapezoid
shower,171722,576.7701956209256,1.0264236178599415,trapezoid
bidet,171378,17.00277074992939,36.660267832083214,trapezoid
bidet,172012,20.789678713798562,6.005502156126548,trapezoid
washbasin,171665,12.643485490386597,14.051314305779462,step
washbasin,171712,20.85521356678197,68.61897016500626,step
washbasin,171790,14.564243744189593,3.6709808180769703,step
washbasin,172577,10.999209721040671,2.8320547027726426,step
washbasin,171788,16.40276258071241,133.90542680315372,step
washbasin,171593,19.821800940276415,65.38266294962727,step
washbasin,172742,18.555146022814682,17.997105750320937,step
washbasin,172363,14.26198676858813,18.585402412430565,step
washbasin,172629,13.537282045889944,130.02040316990121,step
washbasin,171943,14.548010083858726,17.05438581570766,step
washbasin,171783,16.877935079284192,12.592084851923254,step
kitchenfaucet,172704,11.541650387990398,456.06125951830205,step
kitchenfaucet,172274,8.726402652218233,45.47224073966352,step
kitchenfaucet,172220,4.468211234703052,55.51564387311461,step
kitchenfaucet,171889,10.066011585217979,2.1794665700242715,step
kitchenfaucet,172531,8.625514827072566,20.788393543516715,step
kitchenfaucet,172249,11.240380198869332,35.947774434751445,step
kitchenfaucet,171941,10.785742032542744,18.749286591590877,step
kitchenfaucet,171700,12.630586144381446,74.15281928483405,step
kitchenfaucet,172514,14.464821256585754,10.846682636522182,step
kitchenfaucet,172092,14.23635929515652,12.162811462861352,step
kitchenfaucet,172517,11.274627643765912,44.522654116003515,step
kitchenfaucet,171844,9.091858431378654,5.300174210373141,step
kitchenfaucet,172569,13.460105233628948,39.69045549580254,step
kitchenfaucet,172272,16.509208823727093,30.41099638932593,step
kitchenfaucet,172517,10.539156577490786,2.583653308957275,step
kitchenfaucet,172548,8.500116863780974,376.6796968506272,step
kitchenfaucet,171841,10.352043083607285,74.76009479564071,step
toilet,172711,360.0,16.700000000000003,step
toilet,172070,360.0,16.699999999999996,step
toilet,172121,360.0,16.699999999999996,step
toilet,172350,360.0,16.70000000000001,step
toilet,171396,360.0,16.700000000000003,step
shower,172944,194.65331706763465,4.511028115379709,trapezoid
washingmachine,173453,2700.0,17.749272501377416,pulsed
bidet,174067,26.661990180826525,13.42058149325371,trapezoid
bidet,173954,21.37201326139498,101.64429875166155,trapezoid
bidet,173173,27.800003327019876,27.295212823609337,trapezoid
washbasin,173132,14.157622535467034,38.67745941108795,step
washbasin,173455,26.047803099790883,403.03183043024177,step
washbasin,173228,18.860306286276312,8.182690803468812,step
washbasin,173857,15.208529801816438,37.153848767318884,step
washbasin,173584,14.636783181553048,38.648231748389364,step
washbasin,173218,19.830583739912065,19.228850524529708,step
washbasin,173767,11.058850099882617,48.07315256700158,step
washbasin,173442,22.359081287893886,29.063492743588963,step
washbasin,173861,7.6635444774972195,21.6997558543891,step
washbasin,173396,17.348706651332172,24.70885438005295,step
kitchenfaucet,173348,10.925597556936314,4.345874878554878,step
kitchenfaucet,173239,10.639708929225401,17.299108531638527,step
kitchenfaucet,173975,16.741641241412566,32.42730160700132,step
kitchenfaucet,173886,18.54055733466601,5.923655818937237,step
kitchenfaucet,173114,15.74663779657599,47.0763778098878,step
kitchenfaucet,173525,11.750316220616549,41.947260814944364,step
kitchenfaucet,174049,10.839445624208748,22.80138067143986,step
kitchenfaucet,173986,6.35922631395411,35.27220736316047,step
kitchenfaucet,173137,6.407154603131698,7.789142100314988,step
kitchenfaucet,174016,8.987145844945207,29.747065314791932,step
kitchenfaucet,173151,11.063705814658002,174.95579558914665,step
kitchenfaucet,173596,9.7839783670908,223.09407061994204,step
toilet,174028,360.0,16.700000000000003,step
toilet,173242,360.0,16.700000000000003,step
shower,175403,315.0308448390179,12.78160620337984,trapezoid
bidet,175279,40.579302888247256,132.4655075593667,trapezoid
bidet,175571,20.19003596814301,21.008080456291538,trapezoid
bidet,175212,29.63766845382774,54.24356126938471,trapezoid
washbasin,174605,15.31990824240727,26.019769628828175,step
washbasin,175167,14.534302950026182,10.545296046601942,step
washbasin,174675,16.737928295603627,11.810410273541054,step
washbasin,174689,15.573696687629166,22.574209388901885,step
washbasin,175141,16.523686440560965,298.5767290832612,step
washbasin,175243,15.40203864992199,4.966631588581847,step
washbasin,174995,19.79540819945833,22.701253765792273,step
washbasin,174833,11.377853042736264,19.34298359461189,step
washbasin,174818,12.42142316075554,38.92283861208802,step
washbasin,174792,18.6777454199692,10.736987983038617,step
washbasin,175135,18.591596060928822,11.696598252175596,step
washbasin,174800,14.340463899530361,9.393226481268917,step
washbasin,175284,8.471805330185305,52.42647071052266,step
washbasin,174277,15.79827702091307,60.421787216493435,step
washbasin,175492,9.858062828333498,14.78642262018035,step
washbasin,175152,18.53546434142944,25.09402802333236,step
washbasin,174678,18.80284334043832,24.486167183058935,step
kitchenfaucet,175436,14.778836180749163,17.061783841597013,step
kitchenfaucet,174843,10.1567386145296,10.77837421165896,step
kitchenfaucet,174977,9.32453823206632,6.951471594959486,step
kitchenfaucet,174894,11.001157700792625,20.61658258274337,step
kitchenfaucet,174594,15.783088114894621,36.73276381808626,step
kitchenfaucet,175278,8.201604767130146,19.310796439518644,step
kitchenfaucet,174550,12.144222917049909,342.5576189745361,step
kitchenfaucet,175438,11.670255929092543,20.645240011681146,step
kitchenfaucet,174861,15.332141673284298,45.95610357580347,step
kitchenfaucet,174769,10.821827610522698,35.374309648142685,step
kitchenfaucet,175382,11.390697098155751,16.627552900571388,step
toilet,175368,360.0,16.70000000000001,step
toilet,175170,360.0,16.700000000000003,step
toilet,174776,360.0,16.700000000000003,step
shower,176001,338.5141973741041,39.23986719648935,trapezoid
bidet,176257,19.42151374246788,7.306046172239325,trapezoid
bidet,176360,29.920170815475892,46.089151857566,trapezoid
bidet,176393,32.78172261941185,31.25490378260936,trapezoid
washbasin,176115,18.05279413609641,22.283662159217236,step
washbasin,176597,10.851737591007398,57.41717893367868,step
